,household_key,age_45_plus,income_50K_plus,single_couple_family,has_kids,single,couple,r_score,f_score,m_score,rfm_score,rfm_bins,alcohol,beverages,concessions,dairy,drug,garden,grain_goods,grocery,home_family,junk_food,kitchen,meat,misc,produce,seasonal,total_sales
551,1753,1,0,1,0,1,0,4,5,4,13,4,84.57000000000001,112.67,257.68,174.66,102.07,0.0,155.65,103.65,327.58,665.6800000000001,9.98,281.77,128.53,82.02,3.0,2489.51
552,1759,0,0,3,1,0,0,5,5,4,14,4,0.0,181.88,119.45,476.78000000000003,110.23,27.130000000000003,552.01,150.7,181.86,616.16,0.0,597.71,390.72,424.53,21.46,3850.62
553,1762,1,1,3,1,0,0,5,5,5,15,5,3.49,636.11,170.28,1107.13,274.14,49.47,1131.0,430.4,1875.29,1458.06,9.19,1750.89,953.58,1185.51,179.24,11213.779999999999
554,1764,1,1,3,1,0,0,5,4,5,14,4,244.23000000000002,652.82,257.71,546.18,442.66,15.07,782.14,426.1,2071.52,911.71,27.93,1974.93,648.93,1058.48,45.79,10106.2
555,1765,1,0,1,0,1,0,4,3,4,11,3,69.81,172.01,28.73,184.6,21.12,0.0,178.64,150.14,393.39,421.13,8.99,790.46,107.41,200.24,25.69,2752.36
556,1775,1,1,3,1,0,0,5,5,5,15,5,306.5,440.11,53.83,1147.45,150.22,0.0,1499.19,527.74,711.34,708.47,12.170000000000002,706.07,691.9,1067.81,29.45,8052.249999999999
557,1778,0,0,2,0,0,1,5,4,5,14,4,7.79,209.05,144.2,474.94,128.2,0.0,502.64,395.78000000000003,788.0600000000001,472.53000000000003,7.98,1509.97,278.49,789.73,10.66,5720.02
558,1779,1,1,2,0,0,1,5,4,4,13,4,29.94,124.22,28.27,450.83,7.48,0.0,410.32,141.56,172.33,307.21,9.48,819.11,179.02,456.55,1.99,3138.31
559,1785,0,0,3,1,0,0,4,3,2,9,3,0.0,136.63,29.58,204.69,53.47,6.49,142.28,86.33,224.23,61.18,1.49,154.78,122.89,207.1,2.49,1433.63
560,1788,0,1,2,0,0,1,5,4,5,14,4,1276.15,714.7900000000001,114.84,804.19,187.21,2.67,606.32,1240.7,839.19,225.24,37.92,394.94,514.1899999999999,1333.23,11.06,8302.64
561,1791,1,1,2,0,0,1,5,4,4,13,4,167.5,31.69,78.59,235.72,14.06,1.49,148.38,150.71,221.4,237.12,0.0,1052.4,79.42,236.54,19.98,2675.0
562,1795,1,0,2,0,0,1,5,5,5,15,5,49.04,590.03,374.15,1156.85,85.17999999999999,47.22,947.95,373.6,266.18,1816.13,0.0,2295.8,604.6,654.82,111.59,9373.14
563,1796,0,0,1,0,1,0,5,2,3,10,3,94.53999999999999,185.87,16.55,145.7,8.67,0.0,191.08,155.37,443.81,436.51,0.0,491.16,135.22,58.39,0.0,2362.8699999999994
564,1797,1,0,1,0,1,0,5,4,5,14,4,142.99,73.06,108.32000000000001,223.85,29.48,0.0,425.54,345.07,277.56,122.75,0.0,1987.88,713.17,631.21,1.49,5082.37
565,1800,0,1,2,0,0,1,4,2,3,9,3,37.89,136.08,61.07,227.76,77.65,5.0,90.8,83.22,510.96,120.12,5.28,177.98,182.06,190.42,18.98,1925.2700000000002
566,1802,1,1,2,0,0,1,4,2,5,11,3,8.77,230.96,107.67,421.27,97.49,9.67,733.03,305.93,727.87,276.51,57.79,980.39,235.87,532.03,53.489999999999995,4778.74
567,1803,0,1,3,1,0,0,5,5,5,15,5,3446.52,868.77,59.010000000000005,328.36,1154.58,64.74,294.69,189.47,3030.15,754.92,18.92,757.55,384.36,434.67,22.91,11809.619999999999
568,1804,1,0,2,0,0,1,5,5,5,15,5,3.99,382.99,698.51,558.93,330.76,177.70999999999998,580.57,123.73,2240.25,417.88,32.46,1035.85,641.39,881.91,95.08,8202.010000000002
569,1812,1,1,1,0,1,0,5,4,3,12,3,20.3,154.61,34.89,72.44,67.98,0.0,146.09,73.52,288.78000000000003,113.35,0.0,309.31,113.55,191.74,245.62,1832.1800000000003
570,1814,1,1,2,0,0,1,5,2,4,11,3,112.78999999999999,120.81,84.89,335.16,58.69,0.0,654.75,143.15,706.53,226.16,29.330000000000002,803.64,238.81,552.72,19.240000000000002,4086.67
571,1815,1,0,2,0,0,1,5,3,4,12,3,51.95,174.0,68.55,377.33,72.4,7.180000000000001,340.29,255.46,597.89,585.92,5.99,538.21,241.58,421.64,23.19,3761.5799999999995
572,1816,0,0,3,1,0,0,5,4,4,13,4,113.2,64.63,197.83,260.74,81.64,11.56,244.47,108.4,882.5,383.25,21.54,284.97,276.36,153.95,41.08,3126.1200000000003
573,1820,1,1,2,0,0,1,3,3,4,10,3,0.0,275.75,107.26,491.36,71.96,0.0,539.76,104.72,410.55,436.0,3.99,594.57,243.01,866.8000000000001,5.99,4151.72
574,1822,1,0,2,0,0,1,5,5,4,14,4,64.52,195.93,26.23,234.91,46.31,0.0,397.91,199.9,225.88,287.87,14.97,904.4,327.39,294.45,3.4699999999999998,3224.1399999999994
575,1823,1,1,2,0,0,1,5,5,5,15,5,301.63,339.24,393.92,1270.3700000000001,638.07,4.19,1027.63,209.27,1957.29,576.66,2.69,1490.43,618.1800000000001,1657.46,11.48,10498.509999999998
576,1829,1,1,2,0,1,0,5,5,5,15,5,699.66,320.48,67.16,683.54,142.68,6.99,524.57,175.05,515.95,671.71,24.04,529.12,290.57,1120.46,2.6799999999999997,5774.66
577,1831,1,1,1,0,1,0,5,4,4,13,4,46.44,143.76,53.53,497.82,144.83,9.26,406.64,220.05,337.45,277.02,1.99,865.35,291.3,1032.8600000000001,10.0,4338.3
578,1833,0,0,3,1,0,0,4,3,4,11,3,6.49,69.53,39.21,430.04,12.11,0.0,198.31,93.12,114.66,530.76,0.0,795.61,180.66,205.19,1.99,2677.68
579,1834,1,1,3,1,0,0,3,4,4,11,3,127.2,117.11,23.26,489.85,36.01,0.0,364.99,86.85,480.66,431.22,0.0,771.85,198.32,285.58,12.22,3425.12
580,1841,1,0,2,0,0,1,5,2,3,10,3,0.0,101.18,12.08,198.36,54.67,0.0,445.49,132.99,219.91,69.27,11.99,516.98,244.43,330.35,0.0,2337.7000000000003
581,1844,1,1,2,0,0,1,5,3,2,10,3,163.83,24.77,127.9,20.39,57.11,0.0,58.970000000000006,158.65,220.03,23.23,6.470000000000001,301.92,54.39,191.56,0.0,1409.22
582,1845,1,1,3,1,0,0,5,4,5,14,4,0.0,892.38,316.75,1068.33,271.01,71.07,1584.15,479.52000000000004,2103.14,856.38,29.950000000000003,1241.2,735.32,1779.01,14.47,11442.68
583,1847,1,1,1,0,1,0,4,4,4,12,3,87.13,185.59,50.61,207.68,12.56,13.99,188.01,231.17000000000002,136.39000000000001,388.46,17.29,589.0,187.92000000000002,178.65,22.98,2497.4300000000003
584,1848,1,1,3,1,0,0,5,3,5,13,4,406.83,282.11,1094.3,589.64,289.27,14.16,736.5,522.92,2757.9500000000003,792.82,131.58,1229.04,455.57,876.05,32.46,10211.199999999997
585,1850,1,1,2,0,1,0,5,5,5,15,5,278.51,151.97,150.49,568.57,266.65,3.99,450.42,347.11,526.0600000000001,261.04,0.0,797.57,562.25,983.8,0.0,5348.43
586,1858,0,1,1,0,1,0,5,3,4,12,3,56.230000000000004,93.65,41.120000000000005,246.55,34.23,0.0,133.3,149.39000000000001,258.83,319.90000000000003,0.0,793.69,68.62,548.66,3.99,2748.16
587,1861,0,0,3,1,0,0,5,4,3,12,3,72.06,82.52,0.0,132.85,12.16,2.99,181.16,87.77,49.81,292.16,3.74,446.14,154.59,154.32,0.44,1672.71
588,1864,1,1,3,1,0,0,5,4,5,14,4,1143.53,1291.56,299.64,945.48,111.51,29.15,1306.96,862.01,1937.3500000000001,1267.17,7.98,1933.49,1065.3600000000001,3489.06,36.67,15726.92
589,1865,1,1,1,0,1,0,5,5,5,15,5,127.73,628.99,206.56,562.11,103.96,3.58,761.99,325.82,851.95,349.29,24.950000000000003,854.15,195.34,816.0500000000001,10.33,5822.8
590,1869,0,0,2,0,0,1,5,4,4,13,4,73.42,231.31,65.24,309.74,107.59,0.0,306.27,145.77,631.55,226.5,5.49,588.3,320.45,343.67,13.98,3369.28
591,1873,0,0,1,0,1,0,5,5,4,14,4,153.85,252.14000000000001,10.25,275.35,97.14,0.0,192.09,130.08,1090.97,829.85,0.0,414.94,225.49,186.79,9.99,3868.9299999999994
592,1879,1,0,2,0,1,0,5,5,5,15,5,10.27,315.88,56.78,539.77,133.6,0.0,711.91,49.71,641.6,1077.96,0.0,553.29,94.5,624.92,0.0,4810.1900000000005
593,1892,0,0,3,1,0,0,5,5,5,15,5,10.68,361.03,186.04,352.99,62.84,44.84,433.54,179.98,407.55,637.05,0.0,1597.03,350.99,408.4,16.47,5049.429999999999
594,1894,0,1,2,0,0,1,3,2,3,8,2,294.42,162.74,66.57,164.2,10.36,32.51,83.75,79.7,228.25,450.76,9.49,431.55,97.91,114.15,6.98,2233.34
595,1896,1,1,2,0,0,1,5,4,4,13,4,77.95,132.62,67.45,353.69,107.9,17.96,344.2,93.59,515.71,196.33,1.99,608.2,237.92000000000002,372.39,4.49,3132.39
596,1899,0,0,3,1,0,0,5,3,5,13,4,86.93,747.85,4.68,965.58,303.32,2.97,880.37,441.05,2013.22,721.99,0.89,2240.91,346.96,886.76,3.98,9647.46
597,1901,1,0,3,1,0,0,5,5,5,15,5,243.99,532.0600000000001,716.95,579.03,372.94,5.98,895.65,409.66,1262.2,1355.48,55.69,2263.83,864.89,1008.96,24.82,10592.129999999997
598,1907,0,1,1,0,1,0,5,5,5,15,5,365.38,477.47,19.45,1200.07,163.94,0.0,795.41,224.09,535.2,760.74,27.21,1819.49,752.56,681.3,26.459999999999997,7848.77
599,1911,0,1,2,0,1,0,5,4,2,11,3,5.99,57.33,25.29,207.11,22.45,0.0,127.56,34.22,85.31,104.28,5.98,247.67,41.36,104.98,1.49,1071.02
600,1914,1,1,1,0,1,0,5,4,4,13,4,3.99,184.57,470.58000000000004,70.12,344.52,0.0,77.05,68.04,1276.48,464.56,0.0,60.38,123.93,108.77,2.49,3255.48
601,1917,1,0,1,0,1,0,5,5,5,15,5,69.34,369.45,87.02,697.14,200.51,9.82,506.25,190.46,1109.8600000000001,562.51,10.38,954.18,370.56,494.53000000000003,2.39,5634.400000000001
602,1919,0,0,3,1,0,0,5,3,4,12,3,150.37,34.82,28.240000000000002,214.37,159.89000000000001,10.75,167.63,77.02,804.91,480.44,0.0,746.62,170.78,301.2,10.99,3358.0299999999997
603,1920,1,1,2,0,0,1,5,4,3,12,3,132.07,75.44,49.31,124.55,52.24,10.97,51.24,195.32,278.6,110.04,4.99,348.86,142.93,343.72,0.0,1920.2800000000002
604,1921,0,0,2,0,0,1,3,4,2,9,3,36.75,7.66,21.4,280.75,6.99,0.0,113.53,25.04,10.04,88.99,0.0,572.49,61.22,114.35,0.0,1339.21
605,1923,0,0,1,0,1,0,5,4,4,13,4,59.38,109.5,118.83,319.74,64.28,1.99,238.07,152.97,448.74,159.23,27.840000000000003,673.3100000000001,337.32,516.09,0.0,3227.2900000000004
606,1926,0,0,2,0,0,1,5,3,3,11,3,119.26,43.41,0.0,318.89,0.0,0.0,145.48,63.64,37.61,136.42,0.0,724.91,87.27,274.33,0.0,1951.2199999999998
607,1927,0,0,1,0,1,0,4,4,5,13,4,38.44,270.28000000000003,44.46,236.42,19.67,0.0,435.52,174.68,205.74,827.21,0.0,1783.08,316.63,512.34,9.45,4873.92
608,1928,0,1,3,1,0,0,5,4,3,12,3,13.280000000000001,157.49,79.26,308.74,29.41,2.99,50.85,33.02,159.0,390.47,0.0,277.45,125.38,98.11,0.0,1725.45
609,1929,0,0,1,0,1,0,5,2,4,11,3,147.33,211.98000000000002,13.94,320.16,51.0,2.99,331.68,133.99,230.85,411.64,4.7700000000000005,1088.77,209.6,661.83,1.49,3822.0199999999995
610,1931,1,1,1,0,1,0,4,4,3,11,3,46.25,102.21000000000001,12.98,234.29,12.95,0.0,197.47,10.62,52.76,92.36,0.0,989.61,76.97,258.28000000000003,0.0,2086.75
611,1935,1,1,2,0,0,1,5,4,5,14,4,1148.87,795.48,123.76,436.96,442.87,24.0,250.12,361.71000000000004,2842.47,422.37,12.67,1593.34,373.79,501.48,0.0,9329.89
612,1937,1,1,2,0,0,1,5,4,5,14,4,53.29,768.9300000000001,68.41,588.42,46.25,32.55,490.33,602.26,657.86,224.54,4.99,1131.0,334.76,701.43,9.98,5715.0
613,1939,0,1,2,0,0,1,5,2,4,11,3,9.33,107.08,21.560000000000002,348.07,55.8,4.49,199.4,175.93,448.23,336.78000000000003,20.99,627.53,196.1,188.78,15.99,2756.0599999999995
614,1944,0,1,3,1,0,0,5,4,5,14,4,932.94,531.53,64.68,1085.6100000000001,140.13,0.0,1141.58,394.6,1518.14,563.37,16.6,1154.6200000000001,399.43,1209.33,2.98,9155.54
615,1946,0,1,1,0,1,0,4,2,4,10,3,0.0,118.03,4.99,486.71,103.25,2.99,294.02,98.19,294.38,374.08,8.98,426.42,227.7,540.42,0.0,2980.16
616,1948,0,1,1,0,1,0,5,4,3,12,3,4.99,74.15,48.4,251.6,41.97,0.0,208.33,85.74,142.59,34.85,0.0,187.18,179.67,256.4,2.49,1518.3600000000004
617,1949,1,0,1,0,1,0,5,3,3,11,3,170.82,99.43,10.0,51.01,11.84,3.98,136.02,29.6,68.02,185.53,0.0,496.58,119.02,170.22,4.98,1557.05
618,1953,1,1,1,0,1,0,5,4,4,13,4,51.08,39.48,52.45,246.09,19.86,2.99,182.54,166.84,100.38,151.28,0.6,808.44,208.09,613.44,4.38,2647.9400000000005
619,1955,0,0,1,0,1,0,5,4,5,14,4,0.0,330.98,20.5,455.66,37.54,0.0,761.32,359.4,1050.38,675.02,5.18,1211.48,367.48,1050.01,6.45,6331.400000000001
620,1962,1,0,2,0,0,1,5,4,4,13,4,7.08,255.45000000000002,78.89,417.89,24.86,40.83,347.54,162.32,111.29,268.01,0.0,770.3100000000001,224.81,313.97,1.74,3024.99
621,1964,1,0,1,0,1,0,5,3,3,11,3,0.0,48.43,56.19,163.39,38.79,0.0,189.51,82.44,76.16,283.22,3.49,621.36,112.2,306.97,7.970000000000001,1990.1200000000001
622,1965,0,1,3,1,0,0,5,4,4,13,4,35.769999999999996,138.82,105.4,197.81,89.14,0.0,301.75,184.01,434.38,457.6,2.99,423.74,145.35,112.34,90.92999999999999,2720.0299999999997
623,1975,0,1,1,0,1,0,5,5,5,15,5,1832.12,704.23,882.76,1137.63,363.71000000000004,52.480000000000004,1009.66,430.69,1291.11,2781.73,39.35,2572.67,923.76,1116.96,137.08,15275.94
624,1976,0,1,3,1,0,0,4,5,4,13,4,771.72,213.45000000000002,91.94,174.53,85.69,0.0,225.52,166.82,483.97,361.4,0.0,545.75,106.85,166.77,1.99,3396.4
625,1979,1,1,3,1,0,0,5,4,2,11,3,0.0,39.72,24.23,159.96,50.190000000000005,0.0,90.17,52.480000000000004,124.02,208.88,0.0,0.94,34.61,198.16,0.0,983.3600000000001
626,1980,1,1,2,0,1,0,3,2,4,9,3,51.93,260.33,93.34,224.45,94.98,0.0,279.51,122.58,870.72,448.03,20.46,731.28,291.27,447.18,10.47,3946.5299999999993
627,1982,0,1,1,0,1,0,5,4,4,13,4,132.32,51.4,26.57,383.13,18.740000000000002,0.0,283.04,197.18,291.27,103.76,1.99,681.07,461.17,630.73,1.0,3263.3700000000003
628,1985,0,1,3,1,0,0,5,5,5,15,5,51.92,318.3,39.44,417.17,93.92,4.99,989.3000000000001,399.59000000000003,1726.55,858.8000000000001,0.0,1873.04,494.08,942.28,42.97,8252.35
629,1989,1,0,1,0,1,0,5,4,4,13,4,84.92,44.37,3.73,251.45,116.57000000000001,0.0,281.49,79.7,344.62,327.52,2.49,473.91,131.31,538.72,0.0,2680.8
630,1990,0,1,3,1,0,0,4,4,4,12,3,30.97,64.01,30.09,970.17,64.24,0.0,525.72,66.57,226.4,157.7,0.0,446.83,304.71000000000004,553.49,14.97,3455.8699999999994
631,1995,0,0,3,1,0,0,5,4,5,14,4,680.79,782.95,250.96,1420.3,305.6,103.45,1074.81,1474.1100000000001,2037.76,1282.93,89.62,2268.07,985.61,1493.8,67.3,14318.06
632,1997,0,1,1,0,1,0,5,3,4,12,3,459.57,107.01,27.810000000000002,463.95,108.9,6.98,338.95,72.18,656.08,342.97,6.58,772.05,137.99,474.29,5.24,3980.55
633,2002,0,0,1,0,1,0,4,2,3,9,3,0.0,57.07,8.2,185.63,16.05,0.0,283.97,130.93,111.14,245.06,9.98,566.9,147.57,249.76,2.67,2014.9300000000003
634,2004,1,1,1,0,1,0,5,5,5,15,5,243.9,606.78,194.31,384.14,149.28,28.28,1139.28,252.2,1739.82,1610.11,17.85,2193.51,419.42,522.15,31.66,9532.689999999999
635,2006,1,0,1,0,1,0,5,3,4,12,3,0.0,91.11,36.35,599.79,17.65,6.68,371.81,74.78,508.88,830.32,4.99,709.61,163.16,525.97,5.5600000000000005,3946.6599999999994
636,2007,1,1,3,1,0,0,5,4,5,14,4,0.0,267.13,46.75,520.36,503.06,25.8,819.53,342.36,1426.95,480.14,3.99,1521.51,577.09,674.48,40.94,7250.090000000001
637,2011,1,1,1,0,1,0,4,4,2,10,3,14.370000000000001,7.78,22.490000000000002,31.099999999999998,19.21,0.0,91.73,15.16,129.9,204.9,0.0,403.85,33.230000000000004,322.09000000000003,0.75,1296.56
638,2012,1,0,2,0,1,0,5,5,5,15,5,1015.75,311.53000000000003,70.1,358.69,149.79,1.99,599.72,313.97,997.2900000000001,1075.85,1.98,1582.94,335.39,252.05,13.440000000000001,7080.4800000000005
639,2013,0,0,1,0,1,0,3,4,2,9,3,80.81,28.82,12.99,105.07,56.95,0.0,109.81,75.2,92.73,105.3,6.99,235.99,75.5,124.86,2.34,1113.36
640,2017,1,1,2,0,0,1,5,4,5,14,4,43.44,293.44,69.75999999999999,730.95,98.47,17.98,565.09,176.2,724.47,468.97,6.970000000000001,1072.94,435.04,818.33,5.970000000000001,5528.02
641,2018,1,1,1,0,1,0,5,5,4,14,4,25.47,353.91,2.99,204.62,67.88,4.99,478.93,283.27,248.17000000000002,318.88,0.0,924.38,74.81,593.25,2.99,3584.54
642,2020,0,1,3,1,0,0,5,5,5,15,5,271.15000000000003,772.27,125.21000000000001,389.76,149.84,2.99,536.63,509.64,1366.06,441.94,1.99,2074.75,449.15,1247.02,10.46,8348.859999999997
643,2023,1,0,3,1,0,0,5,4,3,12,3,97.89,16.07,158.32,70.55,25.07,0.0,163.75,403.05,35.78,493.83,0.0,134.16,96.06,32.34,5.98,1732.85
644,2024,0,1,2,0,0,1,5,3,4,12,3,78.09,178.73,103.84,340.41,84.89,0.0,387.15,256.53000000000003,1464.58,409.83,21.97,203.63,215.6,453.48,25.479999999999997,4224.209999999999
645,2030,0,1,1,0,1,0,5,3,4,12,3,9.98,82.18,108.39,238.34,82.39,2.5,305.51,96.53,330.12,285.54,5.48,420.54,185.23,405.3,0.0,2558.03
646,2040,0,0,1,0,1,0,4,5,4,13,4,36.95,82.77,39.620000000000005,209.24,39.83,3.58,104.62,33.8,1188.96,315.18,0.44,202.72,155.56,175.03,21.07,2609.37
647,2041,0,0,2,0,0,1,5,4,5,14,4,1041.25,147.98999999999998,10.79,164.83,186.79,3.18,188.98,366.25,188.54,731.22,0.0,2199.91,192.79,539.61,2.9699999999999998,5965.099999999999
648,2050,0,0,3,1,0,0,5,4,4,13,4,166.9,84.01,179.54,299.22,126.04,43.06,227.55,103.74,461.47,449.03000000000003,6.29,1016.97,192.84,265.82,19.6,3642.08
649,2053,1,0,2,0,0,1,4,5,4,13,4,71.86,149.81,234.31,285.09,67.64,4.99,176.38,76.32000000000001,288.65000000000003,1019.78,0.0,623.32,58.37,170.8,0.0,3227.32
650,2057,0,0,2,0,0,1,5,4,3,12,3,81.36,151.38,49.1,182.92,32.6,0.0,254.05,148.51,153.73,265.66,0.0,566.1,161.97,299.49,7.49,2354.36
651,2058,0,1,2,0,0,1,5,4,5,14,4,304.94,151.28,165.06,331.22,236.97,26.97,311.16,289.88,820.86,413.67,4.48,620.07,260.15,676.62,0.0,4613.330000000001
652,2062,0,0,2,0,0,1,5,5,4,14,4,108.57000000000001,225.37,13.48,408.11,89.07,9.08,315.93,107.54,459.76,242.15,8.98,1285.01,304.0,653.5600000000001,114.67999999999999,4345.290000000001
653,2063,1,1,2,0,0,1,5,3,3,11,3,0.0,155.13,19.23,190.04999999999998,6.77,0.0,182.75,86.91,24.97,120.67,0.0,724.0,136.97,537.65,0.0,2185.1
654,2064,0,1,1,0,1,0,5,5,5,15,5,1219.76,499.32,60.33,355.03000000000003,97.28,6.19,239.66,318.7,278.88,245.19,12.25,859.55,307.66,485.82,56.620000000000005,5042.24
655,2068,1,1,2,0,1,0,4,4,3,11,3,25.66,178.38,21.75,259.2,48.97,0.0,283.54,138.48,219.0,126.27,0.0,404.57,219.22,479.39,6.99,2411.4199999999996
656,2069,0,0,1,0,1,0,4,3,3,10,3,22.990000000000002,106.25,40.410000000000004,140.4,10.6,5.68,308.03000000000003,84.9,93.6,191.41,6.68,610.7,113.24,154.8,14.97,1904.66
657,2070,1,1,1,0,1,0,5,5,5,15,5,14.790000000000001,432.51,194.94,760.75,411.57,56.12,662.01,317.36,1022.16,1382.58,13.790000000000001,1733.08,811.76,688.15,61.93,8563.5
658,2076,0,1,3,1,0,0,5,5,5,15,5,154.69,211.53,36.24,978.6,169.75,3.98,480.23,125.59,638.12,303.93,7.98,1448.51,322.11,1094.89,5.49,5981.639999999999
659,2082,1,0,3,1,0,0,5,5,4,14,4,19.97,47.59,63.54,487.21,25.900000000000002,0.0,343.32,200.92,158.41,333.58,0.0,1512.15,233.19,540.18,0.0,3965.96
660,2084,1,1,2,0,0,1,5,4,4,13,4,188.13,129.71,147.77,324.31,66.67,64.44,357.33,201.48,134.94,126.3,0.0,368.06,218.57,270.41,1.28,2599.4
661,2085,0,0,2,0,0,1,5,5,5,15,5,61.72,379.39,172.27,966.43,650.86,53.92,1118.42,405.95,1390.69,1196.95,33.56,2696.47,734.28,902.14,281.75,11044.8
662,2086,1,0,2,0,0,1,5,5,5,15,5,54.92,165.57,185.96,180.92,360.13,4.19,230.56,450.62,1078.58,939.74,13.370000000000001,1168.43,305.48,920.99,0.0,6059.459999999999
663,2087,1,1,1,0,1,0,5,5,5,15,5,91.22,180.94,119.14,857.2,193.41,7.99,726.27,210.65,428.1,610.12,0.99,1270.45,400.75,812.54,202.18,6111.95
664,2088,0,0,1,0,1,0,5,4,4,13,4,65.05,184.0,42.63,366.11,89.1,19.990000000000002,360.12,187.74,653.08,589.74,0.0,1092.28,203.33,564.93,10.98,4429.08
665,2092,0,0,3,1,0,0,2,5,3,10,3,99.55000000000001,50.160000000000004,156.37,143.43,23.43,0.0,135.29,65.14,280.57,457.03000000000003,0.0,343.15,68.96,58.39,1.0,1882.47
666,2094,1,1,2,0,0,1,5,3,4,12,3,47.94,145.96,24.7,286.42,74.7,0.0,232.13,109.8,250.92000000000002,138.87,0.0,823.82,219.68,431.18,0.0,2786.12
667,2097,0,0,3,1,0,0,3,5,5,13,4,54.42,220.99,63.64,906.92,54.910000000000004,0.0,1224.47,81.23,133.09,582.5,0.0,1689.21,454.95,393.0,59.43000000000001,5918.760000000001
668,2100,1,0,2,0,0,1,4,3,4,11,3,0.0,142.64,7.48,220.4,1.85,0.0,299.21,160.11,265.29,286.41,0.0,975.8,176.68,540.78,0.0,3076.6499999999996
669,2102,1,1,2,0,0,1,5,4,4,13,4,16.98,111.38,110.36,253.63,90.25,3.99,298.01,193.93,239.84,344.07,46.980000000000004,1192.94,231.72,308.73,0.0,3442.8099999999995
670,2107,0,1,3,1,0,0,4,3,4,11,3,12.99,96.65,9.48,626.52,18.75,0.0,441.66,125.79,54.87,219.34,0.0,788.32,180.79,654.58,1.99,3231.7299999999996
671,2110,0,1,2,0,0,1,5,5,5,15,5,357.11,295.66,207.1,544.5600000000001,274.74,55.29,956.69,660.28,1580.19,598.4300000000001,46.760000000000005,1146.22,430.84000000000003,2075.25,34.59,9263.710000000003
672,2111,1,1,2,0,0,1,4,4,3,11,3,0.0,79.8,48.97,217.43,64.94,0.0,112.78999999999999,103.73,276.67,188.98000000000002,4.38,608.1899999999999,135.16,103.7,135.04,2079.78
673,2112,1,0,3,1,0,0,5,4,5,14,4,0.0,145.92,58.88,392.19,110.01,34.910000000000004,443.68,254.29,402.9,413.55,21.94,1204.34,194.47,872.41,23.560000000000002,4573.05
674,2115,0,1,3,1,0,0,5,5,5,15,5,264.91,268.82,343.01,808.64,169.08,2.19,779.82,677.15,1293.48,1033.76,11.96,2095.8,926.4,1114.23,0.0,9789.25
675,2116,0,1,3,1,0,0,5,5,5,15,5,2.49,839.61,337.93,728.7,192.5,79.99000000000001,992.34,647.5,1127.74,653.33,13.96,1206.92,735.8100000000001,1550.28,12.92,9122.02
676,2119,0,1,1,0,1,0,4,2,3,9,3,0.0,40.68,18.29,152.66,0.0,0.0,291.47,98.85,134.1,188.24,25.48,627.94,140.85,231.19,0.0,1949.75
677,2121,1,0,2,0,0,1,5,4,4,13,4,365.72,213.9,60.56,409.31,165.01,14.46,479.26,203.49,340.27,445.35,1.75,930.77,197.5,561.61,13.48,4402.44
678,2123,1,1,2,0,0,1,4,3,4,11,3,0.0,412.06,37.15,452.11,41.620000000000005,13.99,860.21,406.61,260.72,598.86,0.0,715.74,164.64000000000001,323.15,0.0,4286.860000000001
679,2124,0,1,3,1,0,0,5,5,5,15,5,0.0,208.84,84.75,694.09,159.31,9.780000000000001,602.52,146.21,891.9300000000001,424.7,5.98,593.42,328.01,670.51,0.0,4820.05
680,2129,0,0,2,1,0,0,5,4,5,14,4,131.61,264.87,120.44,750.9,101.27,0.0,661.97,281.08,395.91,846.6800000000001,10.71,1519.26,475.72,627.29,62.9,6250.610000000001
681,2130,0,1,1,0,1,0,5,4,5,14,4,146.56,491.7,80.09,721.95,135.98,2.99,468.62,309.48,825.26,490.63,16.15,1183.99,383.9,734.75,0.75,5992.8
682,2133,1,1,2,0,0,1,5,4,5,14,4,1424.66,199.68,110.16,529.11,130.22,14.47,251.12,503.85,401.82,284.94,11.48,1077.65,294.55,455.1,6.970000000000001,5695.780000000001
683,2134,0,0,1,0,1,0,4,3,5,12,3,172.88,319.78000000000003,121.48,573.85,290.43,35.32,503.99,340.05,2046.82,166.07,58.0,1386.86,923.92,1283.8600000000001,42.47,8265.779999999999
684,2140,1,0,2,0,0,1,3,4,3,10,3,0.0,45.43,11.8,157.09,100.02,2.99,122.19,50.04,129.65,65.55,11.99,338.44,126.77,355.77,0.0,1517.73
685,2147,0,1,3,1,0,0,5,3,5,13,4,0.0,462.13,27.59,755.47,24.52,28.77,693.68,240.99,228.95,272.34,0.0,1105.1,421.26,1189.1,0.0,5449.9
686,2148,1,0,3,1,0,0,5,4,4,13,4,0.0,166.85,36.92,193.88,0.0,0.0,303.16,180.13,54.93,409.58,0.0,765.09,253.38,411.35,0.0,2775.27
687,2154,1,0,2,0,0,1,5,4,3,12,3,7.99,72.37,31.04,317.78000000000003,31.32,6.29,217.82,129.98,138.0,248.23,1.0,448.13,191.71,476.54,0.0,2318.2000000000003
688,2156,1,1,2,0,0,1,5,3,5,13,4,66.82,388.51,28.29,406.35,32.57,0.0,459.64,349.08,303.62,917.72,0.0,1136.56,337.14,378.61,4.49,4809.4
689,2158,0,1,1,0,1,0,5,3,3,11,3,7.99,60.74,132.48,265.7,3.38,0.0,204.17,147.79,20.8,153.02,11.23,517.8,154.62,362.48,0.0,2042.1999999999998
690,2162,1,1,1,0,1,0,5,4,5,14,4,3365.1800000000003,771.61,277.1,794.28,202.48,29.14,849.22,340.52,1846.99,2032.25,11.99,542.59,743.34,282.25,28.43,12117.37
